,Target ID,Algorithm,Selection Metric,Metric,Value,trial
106,1865,XGBoost,Oracle,R2,0.9241901685759234,3
107,1865,XGBoost,Oracle,RMSE,0.2673599939358694,3
111,1865,XGBoost,Oracle,SERA,0.0158059727400541,3
112,1865,XGBoost,Oracle,MAE,0.1441805380858056,4
113,1865,XGBoost,Oracle,MSE,0.038626684288061,4
114,1865,XGBoost,Oracle,R2,0.9605084651571292,4
115,1865,XGBoost,Oracle,RMSE,0.19653672503647,4
119,1865,XGBoost,Oracle,SERA,0.0085912952199578,4
120,1865,SVR,Oracle,MAE,0.1060847603165438,0
121,1865,SVR,Oracle,MSE,0.0230991140701404,0
122,1865,SVR,Oracle,R2,0.9765502459198792,0
123,1865,SVR,Oracle,RMSE,0.1519839270124985,0
127,1865,SVR,Oracle,SERA,0.0085126506164669,0
128,1865,SVR,Oracle,MAE,0.1054214344996504,1
129,1865,SVR,Oracle,MSE,0.0202660111999468,1
130,1865,SVR,Oracle,R2,0.9793708745950724,1
131,1865,SVR,Oracle,RMSE,0.1423587412136918,1
135,1865,SVR,Oracle,SERA,0.0061068162322044,1
136,1865,SVR,Oracle,MAE,0.0988342878286126,2
137,1865,SVR,Oracle,MSE,0.0134069930873707,2
138,1865,SVR,Oracle,R2,0.9863515757052246,2
139,1865,SVR,Oracle,RMSE,0.1157885706249574,2
143,1865,SVR,Oracle,SERA,0.0020377633627504,2
144,1865,SVR,Oracle,MAE,0.1011889277170752,3
145,1865,SVR,Oracle,MSE,0.0177724895912465,3
146,1865,SVR,Oracle,R2,0.9811513194478928,3
147,1865,SVR,Oracle,RMSE,0.1333135011589095,3
151,1865,SVR,Oracle,SERA,0.004659139085561,3
152,1865,SVR,Oracle,MAE,0.1000486085554938,4
153,1865,SVR,Oracle,MSE,0.0153902810301914,4
154,1865,SVR,Oracle,R2,0.9842651309386852,4
155,1865,SVR,Oracle,RMSE,0.1240575714343605,4
159,1865,SVR,Oracle,SERA,0.0031655966304242,4
160,1865,kNN,Oracle,MAE,0.0134695565368161,0
161,1865,kNN,Oracle,MSE,0.0152329877746729,0
162,1865,kNN,Oracle,R2,0.984535778465923,0
163,1865,kNN,Oracle,RMSE,0.1234219906445886,0
167,1865,kNN,Oracle,SERA,0.0016076874453574,0
168,1865,kNN,Oracle,MAE,0.0149935009195093,1
169,1865,kNN,Oracle,MSE,0.0113497662624147,1
170,1865,kNN,Oracle,R2,0.9884468754490482,1
171,1865,kNN,Oracle,RMSE,0.1065352817728229,1
175,1865,kNN,Oracle,SERA,0.0046041668392717,1
176,1865,kNN,Oracle,MAE,0.0125161689003052,2
177,1865,kNN,Oracle,MSE,0.0084238705953249,2
178,1865,kNN,Oracle,R2,0.9914244335519514,2
179,1865,kNN,Oracle,RMSE,0.0917816462879421,2
183,1865,kNN,Oracle,SERA,0.0009651794098317,2
184,1865,kNN,Oracle,MAE,0.0129729836802155,3
185,1865,kNN,Oracle,MSE,0.010384505378643,3
186,1865,kNN,Oracle,R2,0.9889866738383076,3
187,1865,kNN,Oracle,RMSE,0.1019043933235609,3
191,1865,kNN,Oracle,SERA,0.0014067521551623,3
192,1865,kNN,Oracle,MAE,0.013036386912652,4
193,1865,kNN,Oracle,MSE,0.0111125578210262,4
194,1865,kNN,Oracle,R2,0.9886386322701244,4
195,1865,kNN,Oracle,RMSE,0.1054161174632525,4
199,1865,kNN,Oracle,SERA,0.0045342985540628,4
200,1865,MR,Oracle,MAE,0.8109330829114921,0
201,1865,MR,Oracle,MSE,0.9855991503578494,0
202,1865,MR,Oracle,R2,-0.0005603516778964,0
203,1865,MR,Oracle,RMSE,0.9927734637659535,0
207,1865,MR,Oracle,SERA,0.2987867593765259,0
208,1865,MR,Oracle,MAE,0.7964653868176236,1
209,1865,MR,Oracle,MSE,0.9848727201765604,1
210,1865,MR,Oracle,R2,-0.0025190774821872,1
211,1865,MR,Oracle,RMSE,0.9924075373436864,1
215,1865,MR,Oracle,SERA,0.2971369922161102,1
216,1865,MR,Oracle,MAE,0.8091838111675097,2
217,1865,MR,Oracle,MSE,0.9847299390292974,2
218,1865,MR,Oracle,R2,-0.0024628144472209,2
219,1865,MR,Oracle,RMSE,0.992335597985529,2
223,1865,MR,Oracle,SERA,0.2754704654216766,2
224,1865,MR,Oracle,MAE,0.7888030864114624,3
225,1865,MR,Oracle,MSE,0.9435233334843892,3
226,1865,MR,Oracle,R2,-0.0006572132170978,3
227,1865,MR,Oracle,RMSE,0.971351292522118,3
231,1865,MR,Oracle,SERA,0.2844235002994537,3
232,1865,MR,Oracle,MAE,0.8095954264463125,4
233,1865,MR,Oracle,MSE,0.982124813761034,4
234,1865,MR,Oracle,R2,-0.0041145652949583,4
235,1865,MR,Oracle,RMSE,0.9910221055864668,4
239,1865,MR,Oracle,SERA,0.2735117673873901,4
